2N6765        TRANSISTOR,N-MOSFET ENHANCEMENT POWER <200V <30A <200W
2N6766        TRANSISTOR,N-MOSFET ENHANCEMENT POWER <500V <100A <200W
2N6767        TRANSISTOR,N-MOSFET ENHANCEMENT POWER <500V <30A <200W
2N6768        TRANSISTOR,N-MOSFET ENHANCEMENT POWER <500V <30A <200W
2N6769        TRANSISTOR,N-MOSFET ENHANCEMENT POWER <500V <30A <200W
2N6770        TRANSISTOR,N-MOSFET ENHANCEMENT POWER <1KV <30A <200W
2N6771        TRANSISTOR,SI NPN POWER <500V <3A <50W
2N6773        TRANSISTOR,SI NPN POWER <500V <3A <50W
2N6782        TRANSISTOR,N-MOSFET ENHANCEMENT POWER <200V <10A <20W
2N6784        TRANSISTOR,N-MOSFET ENHANCEMENT POWER <500V <3A <20W
2N6786        TRANSISTOR,N-MOSFET ENHANCEMENT POWER <500V <3A <20W
2N6788        TRANSISTOR,N-MOSFET ENHANCEMENT POWER <200V <10A <50W
2N6790        TRANSISTOR,N-MOSFET ENHANCEMENT POWER <500V <10A <50W
2N6792        TRANSISTOR,N-MOSFET ENHANCEMENT POWER <500V <3A <50W
2N6794        TRANSISTOR,N-MOSFET ENHANCEMENT POWER <1KV <3A <50W
2N6796        TRANSISTOR,N-MOSFET ENHANCEMENT POWER <200V <10A <50W
2N6798        TRANSISTOR,N-MOSFET ENHANCEMENT POWER <500V <10A <50W
2N6800        TRANSISTOR,N-MOSFET ENHANCEMENT POWER <500V <10A <50W
2N6802        TRANSISTOR,N-MOSFET ENHANCEMENT POWER <1KV <3A <50W
2N6804        TRANSISTOR,P-MOSFET ENHANCEMENT POWER <200V <30A <100W
2N6834        TRANSISTOR,SI NPN POWER <500V <10A <20W
2N6851        TRANSISTOR,P-MOSFET ENHANCEMENT POWER <500V <10A <50W
2N6908        TRANSISTOR,N-CHANNEL JFET <50V <=10MA
2N6911        TRANSISTOR,N-CHANNEL JFET <50V <=10MA
2N697         TRANSISTOR,SI NPN <50V <300MA
2N699         TRANSISTOR,SI NPN <100V <300MA
2N706         TRANSISTOR,SI NPN <50V <30MA
2N706B        TRANSISTOR,SI NPN <50V <30MA
2N708         TRANSISTOR,SI NPN SWITCHING <20V <300MA
2N718         TRANSISTOR,SI NPN <50V <1A
2N718A        TRANSISTOR,SI NPN <50V <1A
2N720A        TRANSISTOR,SI NPN <100V <300MA
2N869A        TRANSISTOR,SI PNP <20V <30MA
2N910         TRANSISTOR,SI NPN <100V <3A
2N910JAN      TRANSISTOR,SI NPN <100V <3A
2N914         TRANSISTOR,SI NPN <20V <30MA DUAL-EMITTER
2N918         TRANSISTOR,SI NPN VHF(<300MHZ) V(CC)<20V
2N930         TRANSISTOR,SI NPN LOW-NOISE <50V <100MA
2N930A        TRANSISTOR,SI NPN <100V <100MA
2N956         TRANSISTOR,SI NPN <100V <3A
2SA1005       TRANSISTOR,SI PNP LOW-NOISE <50V <100MA
2SA1006       TRANSISTOR,SI PNP POWER <200V <3A <50W
2SA1008       TRANSISTOR,SI PNP POWER <100V <3A <20W
2SA1009       TRANSISTOR,SI PNP POWER <500V <3A <20W
2SA1010       TRANSISTOR,SI PNP POWER <100V <10A <50W
2SA1012       TRANSISTOR,SI PNP POWER <100V <10A <50W
2SA1013       TRANSISTOR,SI PNP <200V <3A
2SA1015       TRANSISTOR,SI PNP <100V <300MA
2SA1020       TRANSISTOR,SI PNP <100V <3A
2SA1021       TRANSISTOR,SI PNP POWER <200V <3A <50W
2SA1029       TRANSISTOR,SI PNP VHF(<300MHZ) V(CC)<50V
2SA1030       TRANSISTOR,SI PNP VHF(<300MHZ) V(CC)<50V
2SA1031       TRANSISTOR,SI PNP VHF(<300MHZ) V(CC)<50V
2SA1032       TRANSISTOR,SI PNP VHF(<300MHZ) V(CC)<50V
2SA1035       TRANSISTOR,SI PNP <100V <300MA
2SA1048       TRANSISTOR,SI PNP LOW-NOISE <100V <300MA
2SA1049       TRANSISTOR,SI PNP LOW-NOISE <200V <300MA
2SA1052       TRANSISTOR,SI PNP <50V <100MA
2SA1083       TRANSISTOR,SI PNP LOW-NOISE <100V <100MA
2SA1084       TRANSISTOR,SI PNP LOW-NOISE <100V <100MA
2SA1085       TRANSISTOR,SI PNP LOW-NOISE <200V <100MA
2SA1091       TRANSISTOR,SI PNP <500V <300MA
2SA1121       TRANSISTOR,SI PNP <50V <500MA
2SA1122       TRANSISTOR,SI PNP <50V <100MA
2SA1145       TRANSISTOR,SI PNP <200V <100MA
2SA1150       TRANSISTOR,SI PNP <50V <1A
2SA1153       TRANSISTOR,SI PNP <50V <1A
2SA1160       TRANSISTOR,SI PNP <20V <3A
2SA1161       TRANSISTOR,SI PNP MICROWAVE (<3GHZ) V(CC)<10V
2SA1163       TRANSISTOR,SI PNP LOW-NOISE <200V <300MA
2SA1171       TRANSISTOR,SI PNP <100V <100MA
2SA1174       TRANSISTOR,SI PNP <200V <100MA
2SA1175       TRANSISTOR,SI PNP <100V <300MA
2SA1188       TRANSISTOR,SI PNP <100V <100MA
2SA1189       TRANSISTOR,SI PNP <200V <100MA
2SA1190       TRANSISTOR,SI PNP <100V <100MA
2SA1191       TRANSISTOR,SI PNP <200V <100MA
2SA1195       TRANSISTOR,SI PNP POWER <200V <3A <20W
2SA1200       TRANSISTOR,SI PNP SWITCHING <200V <100MA
2SA1201       TRANSISTOR,SI PNP <200V <1A
2SA1202       TRANSISTOR,SI PNP <100V <1A
2SA1203       TRANSISTOR,SI PNP <50V <3A
2SA1204       TRANSISTOR,SI PNP <50V <1A
2SA1206       TRANSISTOR,SI PNP SWITCHING <20V <100MA
2SA1213       TRANSISTOR,SI PNP <100V <3A
2SA1220       TRANSISTOR,SI PNP POWER <200V <3A <50W
2SA1220A      TRANSISTOR,SI PNP POWER <200V <3A <50W
2SA1242       TRANSISTOR,SI PNP POWER <50V <10A <20W
2SA1244       TRANSISTOR,SI PNP POWER <100V <10A <50W
2SA1263       TRANSISTOR,SI PNP POWER <100V <10A <100W
2SA1264       TRANSISTOR,SI PNP POWER <200V <10A <100W
2SA1265       TRANSISTOR,SI PNP POWER <200V <30A <200W
2SA1293       TRANSISTOR,SI PNP POWER <100V <10A <50W
2SA1296       TRANSISTOR,SI PNP <50V <3A
2SA1297       TRANSISTOR,SI PNP <50V <3A
2SA1298       TRANSISTOR,SI PNP <50V <1A
2SA1300       TRANSISTOR,SI PNP <20V <3A
2SA1301       TRANSISTOR,SI PNP POWER <200V <30A <200W
2SA1302       TRANSISTOR,SI PNP POWER <500V <30A <200W
2SA1306       TRANSISTOR,SI PNP POWER <200V <3A <50W
2SA1307       TRANSISTOR,SI PNP POWER <100V <10A <50W
2SA1312       TRANSISTOR,SI PNP LOW-NOISE <200V <300MA
2SA1314       TRANSISTOR,SI PNP <20V <3A
2SA1315       TRANSISTOR,SI PNP <100V <3A
2SA1320       TRANSISTOR,SI PNP SWITCHING <500V <100MA
2SA1321       TRANSISTOR,SI PNP SWITCHING <500V <100MA
2SA1327       TRANSISTOR,SI PNP POWER <50V <30A <50W
2SA1328       TRANSISTOR,SI PNP POWER <100V <30A <50W
2SA1329       TRANSISTOR,SI PNP POWER <100V <30A <50W
2SA1337       TRANSISTOR,SI PNP LOW-NOISE <50V <100MA
2SA1349       TRANSISTOR,SI PNP DUAL LOW-NOISE <100V <300MA
2SA1350       TRANSISTOR,SI PNP LOW-NOISE <50V <100MA
2SA1356       TRANSISTOR,SI PNP POWER <50V <1A <2W
2SA1357       TRANSISTOR,SI PNP POWER <50V <10A <5W
2SA1358       TRANSISTOR,SI PNP POWER <200V <3A <2W
2SA1359       TRANSISTOR,SI PNP POWER <50V <10A <5W
2SA1360       TRANSISTOR,SI PNP POWER <200V <.1A <20W
2SA1362       TRANSISTOR,SI PNP <20V <1A
2SA1374       TRANSISTOR,SI PNP <100V <100MA
2SA1376       TRANSISTOR,SI PNP <200V <300MA
2SA1376A      TRANSISTOR,SI PNP <500V <300MA
2SA1382       TRANSISTOR,SI PNP <100V <3A
2SA1387       TRANSISTOR,SI PNP POWER <100V <3A <20W
2SA1388       TRANSISTOR,SI PNP POWER <100V <3A <20W
2SA1390       TRANSISTOR,SI PNP <50V <500MA
2SA1408       TRANSISTOR,SI PNP POWER <200V <3A <10W
2SA1409       TRANSISTOR,SI PNP <50V <300MA
2SA1410       TRANSISTOR,SI PNP <50V <300MA
2SA1425       TRANSISTOR,SI PNP <200V <1A
2SA1426       TRANSISTOR,SI PNP <50V <1A
2SA1427       TRANSISTOR,SI PNP POWER <50V <3A <2W
2SA1428       TRANSISTOR,SI PNP <100V <3A
2SA1429       TRANSISTOR,SI PNP <100V <3A
2SA1430       TRANSISTOR,SI PNP <20V <3A
2SA1431       TRANSISTOR,SI PNP <50V <10A
2SA1442       TRANSISTOR,SI PNP POWER <100V <10A <50W
2SA1451       TRANSISTOR,SI PNP POWER <50V <30A <50W
2SA1452       TRANSISTOR,SI PNP POWER <100V <30A <50W
2SA1458       TRANSISTOR,SI PNP <50V <300MA
2SA1459       TRANSISTOR,SI PNP <50V <300MA
2SA1460       TRANSISTOR,SI PNP SWITCHING <50V <3A
2SA1463       TRANSISTOR,SI PNP POWER <50V <3A <5W
2SA1465       TRANSISTOR,SI PNP <50V <3A
2SA1466       TRANSISTOR,SI PNP <50V <3A
2SA1468       TRANSISTOR,SI PNP <200V <100MA
2SA1484       TRANSISTOR,SI PNP <100V <100MA
2SA1485       TRANSISTOR,SI PNP <200V <100MA
2SA1486       TRANSISTOR,SI PNP POWER <1KV <3A <20W
2SA1488       TRANSISTOR,SI PNP POWER <100V <10A <50W
2SA1516       TRANSISTOR,SI PNP POWER <200V <30A <200W
2SA1544       TRANSISTOR,SI PNP <500V <300MA
2SA1545       TRANSISTOR,SI PNP <500V <300MA
2SA1546       TRANSISTOR,SI PNP POWER <500V <.3A <10W
2SA1553       TRANSISTOR,SI PNP POWER <500V <30A <200W
2SA1566       TRANSISTOR,SI PNP <200V <100MA
2SA1587       TRANSISTOR,SI PNP LOW-NOISE <200V <300MA
2SA1598       TRANSISTOR,SI PNP POWER <50V <10A <50W
2SA1617       TRANSISTOR,SI PNP <50V <100MA
2SA1620       TRANSISTOR,SI PNP <100V <1A
2SA1621       TRANSISTOR,SI PNP <50V <1A
2SA1627       TRANSISTOR,SI PNP POWER <1KV <3A <20W
2SA1666       TRANSISTOR,SI PNP <20V <300MA
2SA1680       TRANSISTOR,SI PNP <100V <3A
2SA1681       TRANSISTOR,SI PNP <100V <3A
2SA1761       TRANSISTOR,SI PNP POWER <50V <3A <2W
2SA1771       TRANSISTOR,SI PNP POWER <100V <30A <50W
2SA1792       TRANSISTOR,SI PNP POWER <50V <30A <20W
2SA1793       TRANSISTOR,SI PNP POWER <50V <10A <20W
2SA1794       TRANSISTOR,SI PNP POWER <100V <10A <20W
2SA1799       TRANSISTOR,SI PNP POWER <200V <1A <20W
2SA1800       TRANSISTOR,SI PNP POWER <500V <.3A <10W
2SA1803       TRANSISTOR,SI PNP POWER <100V <10A <100W
2SA1804       TRANSISTOR,SI PNP POWER <200V <30A <100W
2SA1805       TRANSISTOR,SI PNP POWER <200V <30A <100W
2SA1810       TRANSISTOR,SI PNP POWER <200V <.3A <10W
2SA1822       TRANSISTOR,SI PNP POWER <500V <1A <50W
2SA1889       TRANSISTOR,SI PNP POWER <200V <1A <10W
2SA473        TRANSISTOR,SI PNP POWER <50V <10A <20W
2SA490        TRANSISTOR,SI PNP POWER <50V <10A <50W
2SA493        TRANSISTOR,SI PNP <100V <300MA
2SA495        TRANSISTOR,SI PNP <50V <300MA
2SA496        TRANSISTOR,SI PNP <50V <3A
2SA497        TRANSISTOR,SI PNP <100V <1A
2SA498        TRANSISTOR,SI PNP <100V <1A
2SA500        TRANSISTOR,SI PNP <50V <300MA
2SA503        TRANSISTOR,SI PNP <100V <1A
2SA504        TRANSISTOR,SI PNP <50V <1A
2SA509        TRANSISTOR,SI PNP <50V <500MA
2SA510        TRANSISTOR,SI PNP POWER <200V <3A <10W
2SA512        TRANSISTOR,SI PNP POWER <100V <3A <10W
2SA562        TRANSISTOR,SI PNP <50V <1A
2SA579        TRANSISTOR,SI PNP <50V <30MA
2SA594        TRANSISTOR,SI PNP POWER <50V <.3A <10W
2SA603        TRANSISTOR,SI PNP <50V <300MA
2SA639        TRANSISTOR,SI PNP <200V <100MA
2SA673        TRANSISTOR,SI PNP <100V <1A
2SA673A       TRANSISTOR,SI PNP <100V <1A
2SA708        TRANSISTOR,SI PNP <100V <1A
2SA711        TRANSISTOR,SI PNP UHF(<1GHZ) V(CC)<20V
2SA715        TRANSISTOR,SI PNP POWER <50V <3A <10W
2SA733        TRANSISTOR,SI PNP <50V <300MA
2SA743        TRANSISTOR,SI PNP POWER <50V <1A <10W
2SA743A       TRANSISTOR,SI PNP POWER <50V <1A <10W
2SA778        TRANSISTOR,SI PNP <200V <100MA
2SA778A       TRANSISTOR,SI PNP <200V <100MA
2SA781        TRANSISTOR,SI PNP <20V <300MA
2SA812        TRANSISTOR,SI PNP <100V <300MA
2SA814        TRANSISTOR,SI PNP POWER <200V <3A <20W
2SA815        TRANSISTOR,SI PNP POWER <200V <3A <20W
2SA817        TRANSISTOR,SI PNP <100V <1A
2SA817A       TRANSISTOR,SI PNP <100V <1A
2SA836        TRANSISTOR,SI PNP <100V <100MA
2SA839        TRANSISTOR,SI PNP POWER <200V <.3A <2W
2SA844        TRANSISTOR,SI PNP VHF(<300MHZ) V(CC)<50V
2SA872        TRANSISTOR,SI PNP <100V <100MA
2SA872A       TRANSISTOR,SI PNP <200V <100MA
2SA893        TRANSISTOR,SI PNP <100V <100MA
2SA893A       TRANSISTOR,SI PNP <200V <100MA
2SA915        TRANSISTOR,SI PNP <200V <100MA
2SA916        TRANSISTOR,SI PNP <200V <100MA
2SA940        TRANSISTOR,SI PNP POWER <200V <3A <50W
2SA949        TRANSISTOR,SI PNP <200V <100MA
2SA950        TRANSISTOR,SI PNP <50V <1A
2SA952        TRANSISTOR,SI PNP <50V <1A
2SA953        TRANSISTOR,SI PNP <100V <1A
2SA954        TRANSISTOR,SI PNP <100V <1A
2SA965        TRANSISTOR,SI PNP <200V <1A
2SA966        TRANSISTOR,SI PNP <50V <3A 4-COMMON EMITTER
2SA968        TRANSISTOR,SI PNP POWER <200V <3A <50W
2SA970        TRANSISTOR,SI PNP LOW-NOISE <200V <300MA
2SA985        TRANSISTOR,SI PNP POWER <200V <3A <50W
2SA987        TRANSISTOR,SI PNP <50V <300MA
2SA988        TRANSISTOR,SI PNP <200V <100MA
2SA990        TRANSISTOR,SI PNP <100V <300MA
2SA991        TRANSISTOR,SI PNP <100V <300MA
2SA992        TRANSISTOR,SI PNP <200V <100MA
2SB1000       TRANSISTOR,SI PNP <20V <1A
2SB1000A      TRANSISTOR,SI PNP <50V <1A
2SB1001       TRANSISTOR,SI PNP <20V <3A
2SB1002       TRANSISTOR,SI PNP <50V <1A
2SB1015       TRANSISTOR,SI PNP POWER <100V <10A <50W
2SB1016       TRANSISTOR,SI PNP POWER <200V <10A <50W
2SB1017       TRANSISTOR,SI PNP POWER <100V <10A <50W
2SB1018       TRANSISTOR,SI PNP POWER <100V <10A <50W
2SB1019       TRANSISTOR,SI PNP POWER <100V <10A <50W
2SB1025       TRANSISTOR,SI PNP <100V <1A
2SB1026       TRANSISTOR,SI PNP <100V <1A
2SB1027       TRANSISTOR,SI PNP <200V <3A
2SB1028       TRANSISTOR,SI PNP <200V <3A
2SB1058       TRANSISTOR,SI PNP <20V <3A
2SB1059       TRANSISTOR,SI PNP <50V <1A
2SB1068       TRANSISTOR,SI PNP <20V <3A
2SB1094       TRANSISTOR,SI PNP POWER <100V <10A <20W
2SB1097       TRANSISTOR,SI PNP POWER <100V <10A <50W
2SB1109       TRANSISTOR,SI PNP <200V <300MA
2SB1110       TRANSISTOR,SI PNP <500V <300MA
2SB1115       TRANSISTOR,SI PNP POWER <50V <1A <2W
2SB1117       TRANSISTOR,SI PNP <50V <10A
2SB1151       TRANSISTOR,SI PNP POWER <100V <10A <50W
2SB1217       TRANSISTOR,SI PNP POWER <100V <10A <20W
2SB1244       TRANSISTOR,SI PNP <200V <100MA
2SB1245       TRANSISTOR,SI PNP <200V <100MA
2SB1300       TRANSISTOR,SI PNP <20V <3A
2SB1348       TRANSISTOR,SI PNP <200V <100MA
2SB1349       TRANSISTOR,SI PNP <200V <100MA
2SB1363       TRANSISTOR,SI PNP <500V <100MA
2SB1375       TRANSISTOR,SI PNP POWER <100V <10A <50W
2SB1407       TRANSISTOR,SI PNP POWER <50V <3A <20W
2SB1409       TRANSISTOR,SI PNP POWER <100V <3A <20W
2SB1429       TRANSISTOR,SI PNP POWER <200V <30A <200W
2SB1433       TRANSISTOR,SI PNP <50V <3A
2SB1459       TRANSISTOR,SI PNP <100V <3A
2SB1505       TRANSISTOR,SI PNP <50V <3A
2SB1518       TRANSISTOR,SI PNP <50V <3A
2SB1519       TRANSISTOR,SI PNP <50V <3A
2SB1520       TRANSISTOR,SI PNP <100V <3A
2SB1530       TRANSISTOR,SI PNP POWER <200V <10A <20W
2SB504        TRANSISTOR,SI PNP <100V <3A
2SB536        TRANSISTOR,SI PNP POWER <200V <3A <50W
2SB553        TRANSISTOR,SI PNP POWER <100V <10A <50W
2SB557        TRANSISTOR,SI PNP POWER <200V <10A <100W
2SB558        TRANSISTOR,SI PNP POWER <100V <10A <100W
2SB561        TRANSISTOR,SI PNP <20V <1A
2SB562        TRANSISTOR,SI PNP <20V <1A
2SB564        TRANSISTOR,SI PNP <50V <3A
2SB566        TRANSISTOR,SI PNP POWER <100V <10A <50W
2SB566A       TRANSISTOR,SI PNP POWER <100V <10A <50W
2SB595        TRANSISTOR,SI PNP POWER <200V <10A <50W
2SB596        TRANSISTOR,SI PNP POWER <100V <10A <50W
2SB605        TRANSISTOR,SI PNP <100V <1A
2SB637        TRANSISTOR,SI PNP <100V <300MA
2SB646        TRANSISTOR,SI PNP <100V <100MA
2SB646A       TRANSISTOR,SI PNP <100V <100MA
2SB647        TRANSISTOR,SI PNP <100V <1A
2SB647A       TRANSISTOR,SI PNP <100V <1A
2SB648        TRANSISTOR,SI PNP POWER <200V <.3A <2W
2SB648A       TRANSISTOR,SI PNP POWER <200V <.3A <2W
2SB649        TRANSISTOR,SI PNP POWER <200V <3A <2W
2SB649A       TRANSISTOR,SI PNP POWER <200V <3A <2W
2SB681        TRANSISTOR,SI PNP POWER <200V <30A <100W
2SB686        TRANSISTOR,SI PNP POWER <200V <10A <100W
2SB688        TRANSISTOR,SI PNP POWER <200V <10A <100W
2SB707        TRANSISTOR,SI PNP POWER <100V <10A <50W
2SB715        TRANSISTOR,SI PNP <100V <100MA
2SB716        TRANSISTOR,SI PNP <200V <100MA
2SB716A       TRANSISTOR,SI PNP <200V <100MA
2SB731        TRANSISTOR,SI PNP POWER <100V <3A <20W
2SB733        TRANSISTOR,SI PNP <20V <3A
2SB734        TRANSISTOR,SI PNP <100V <3A
2SB738        TRANSISTOR,SI PNP <20V <3A
2SB739        TRANSISTOR,SI PNP <20V <3A
2SB740        TRANSISTOR,SI PNP <50V <1A
2SB744        TRANSISTOR,SI PNP POWER <50V <10A <20W
2SB744A       TRANSISTOR,SI PNP POWER <50V <10A <20W
2SB753        TRANSISTOR,SI PNP POWER <100V <10A <50W
2SB754        TRANSISTOR,SI PNP POWER <100V <10A <100W
2SB755        TRANSISTOR,SI PNP POWER <200V <30A <200W
2SB772        TRANSISTOR,SI PNP POWER <50V <10A <20W
2SB798        TRANSISTOR,SI PNP POWER <50V <3A <5W
2SB804        TRANSISTOR,SI PNP POWER <100V <3A <5W
2SB810        TRANSISTOR,SI PNP <50V <1A
2SB811        TRANSISTOR,SI PNP <50V <3A
2SB831        TRANSISTOR,SI PNP <20V <1A
2SB834        TRANSISTOR,SI PNP POWER <100V <10A <50W
2SB849        TRANSISTOR,SI PNP POWER <200V <10A <100W
2SB856        TRANSISTOR,SI PNP POWER <50V <3A <50W
2SB857        TRANSISTOR,SI PNP POWER <50V <10A <50W
2SB858        TRANSISTOR,SI PNP POWER <100V <10A <50W
2SB859        TRANSISTOR,SI PNP POWER <100V <10A <50W
2SB860        TRANSISTOR,SI PNP POWER <100V <10A <50W
2SB861        TRANSISTOR,SI PNP POWER <200V <3A <50W
2SB863        TRANSISTOR,SI PNP POWER <200V <30A <200W
2SB874        TRANSISTOR,SI PNP POWER <100V <3A <20W
2SB905        TRANSISTOR,SI PNP POWER <200V <3A <20W
2SB906        TRANSISTOR,SI PNP POWER <100V <10A <50W
2SB962        TRANSISTOR,SI PNP POWER
2SB965        TRANSISTOR,SI PNP POWER
2SB966        TRANSISTOR,SI PNP POWER
2SB973        TRANSISTOR,SI PNP <10V <1A
2SB984        TRANSISTOR,SI PNP <100V <3A
2SC1000       TRANSISTOR,SI NPN <100V <300MA
2SC1008       TRANSISTOR,SI NPN <100V <1A
2SC1010       TRANSISTOR,SI NPN <50V <30MA
2SC1044       TRANSISTOR,SI NPN UHF(<1GHZ) V(CC)<50V
2SC1070       TRANSISTOR,SI NPN UHF(<1GHZ) V(CC)<50V
2SC1162       TRANSISTOR,SI NPN VHF(<300MHZ) V(CC)<50V
2SC1173       TRANSISTOR,SI NPN POWER <100V <10A <20W
2SC1212       TRANSISTOR,SI NPN POWER <50V <1A <10W
2SC1212A      TRANSISTOR,SI NPN POWER <100V <1A <10W
2SC1213A      TRANSISTOR,SI NPN <100V <1A
2SC1213AK     TRANSISTOR,SI NPN <100V <1A
2SC1214       TRANSISTOR,SI NPN <50V <1A
2SC1216       TRANSISTOR,RF SMALL-SIGNAL BIPOLAR
2SC1279       TRANSISTOR,SI NPN <200V <100MA
2SC1342       TRANSISTOR,SI NPN VHF(<300MHZ) V(CC)<20V
2SC1344       TRANSISTOR,SI NPN LOW-NOISE <50V <100MA
2SC1345       TRANSISTOR,SI NPN LOW-NOISE <50V <100MA
2SC1345K      TRANSISTOR,SI NPN LOW-NOISE <50V <100MA
2SC1380       TRANSISTOR,SI NPN <50V <300MA
2SC1393       TRANSISTOR,SI NPN UHF(<1GHZ) V(CC)<50V
2SC1394       TRANSISTOR,SI NPN UHF(<1GHZ) V(CC)<50V
2SC1426       TRANSISTOR,SI NPN POWER MICROWAVE (<3GHZ) P(OUT)<1W V(CC)<20V
2SC1449       TRANSISTOR,SI NPN POWER <50V <3A <20W
2SC1516K      TRANSISTOR,SI NPN POWER <50V <3A <10W
2SC1517AK     TRANSISTOR,SI NPN POWER <100V <1A <10W
2SC1569       TRANSISTOR,SI NPN POWER <500V <.3A <20W
2SC1623       TRANSISTOR,SI NPN <100V <300MA
2SC1624       TRANSISTOR,SI NPN POWER <200V <3A <20W
2SC1625       TRANSISTOR,SI NPN POWER <200V <3A <20W
2SC1627       TRANSISTOR,SI NPN <100V <1A
2SC1627A      TRANSISTOR,SI NPN <100V <1A
2SC1674       TRANSISTOR,SI NPN <50V <100MA
2SC1675       TRANSISTOR,SI NPN <50V <100MA
2SC1730       TRANSISTOR,SI NPN <20V <100MA
2SC1740S      TRANSISTOR,SI NPN <50V <300MA
2SC1775       TRANSISTOR,SI NPN LOW-NOISE <100V <100MA
2SC1775A      TRANSISTOR,SI NPN LOW-NOISE <100V <100MA
2SC1815       TRANSISTOR,SI NPN <100V <300MA
2SC1840       TRANSISTOR,SI NPN <50V <300MA
2SC1841       TRANSISTOR,SI NPN <200V <100MA
2SC1842       TRANSISTOR,SI NPN <50V <300MA
2SC1843       TRANSISTOR,SI NPN <100V <300MA
2SC1844       TRANSISTOR,SI NPN <100V <300MA
2SC1845       TRANSISTOR,SI NPN <200V <100MA
2SC1855       TRANSISTOR,SI NPN UHF(<1GHZ) V(CC)<20V
2SC1856       TRANSISTOR,SI NPN UHF(<1GHZ) V(CC)<20V
2SC1862       TRANSISTOR,SI NPN POWER <500V <3A <20W
2SC1890       TRANSISTOR,SI NPN <100V <100MA
2SC1890A      TRANSISTOR,SI NPN <200V <100MA
2SC1906       TRANSISTOR,SI NPN UHF(<1GHZ) V(CC)<20V
2SC1907       TRANSISTOR,SI NPN UHF(<1GHZ) V(CC)<20V
2SC1921       TRANSISTOR,SI NPN LOW-POWER(<.51W) <41V .51-1A <300MHZ
2SC1923       TRANSISTOR,SI NPN <50V <30MA
2SC1940       TRANSISTOR,SI NPN <200V <100MA
2SC1941       TRANSISTOR,SI NPN <200V <100MA
2SC1959       TRANSISTOR,SI NPN <50V <1A
2SC2000       TRANSISTOR,SI NPN <100V <300MA
2SC2001       TRANSISTOR,SI NPN <50V <1A
2SC2002       TRANSISTOR,SI NPN <100V <1A
2SC2003       TRANSISTOR,SI NPN <100V <1A
2SC2026       TRANSISTOR,SI NPN UHF(<1GHZ) V(CC)<20V
2SC2037       TRANSISTOR,SI NPN UHF(<1GHZ) V(CC)<20V
2SC2068       TRANSISTOR,SI NPN POWER <500V <.3A <2W
2SC2073       TRANSISTOR,SI PNP POWER <200V <3A <50W
2SC2120       TRANSISTOR,SI NPN <50V <1A
2SC2215       TRANSISTOR,SI NPN UHF(<1GHZ) V(CC)<50V
2SC2229       TRANSISTOR,SI NPN <200V <100MA
2SC2230       TRANSISTOR,SI NPN <200V <300MA
2SC2233       TRANSISTOR,SI NPN POWER <100V <10A <50W
2SC2235       TRANSISTOR,SI NPN <200V <1A
2SC2236       TRANSISTOR,SI NPN <50V <3A
2SC2238       TRANSISTOR,SI NPN POWER <200V <3A <50W
2SC2240       TRANSISTOR,SI NPN LOW-NOISE <200V <300MA
2SC2308       TRANSISTOR,SI NPN <50V <100MA
2SC2309       TRANSISTOR,SI NPN <100V <100MA
2SC2310       TRANSISTOR,SI NPN <50V <100MA
2SC2348       TRANSISTOR,SI NPN VHF(<300MHZ) V(CC)<20V
2SC2353       TRANSISTOR,SI NPN VHF(<100MHZ) V(CC)<20V
2SC2368       TRANSISTOR,SI NPN UHF(<1GHZ) V(CC)<20V
2SC2369       TRANSISTOR,SI NPN MICROWAVE (<3GHZ) V(CC)<20V
2SC2383       TRANSISTOR,SI NPN <200V <3A
2SC2396       TRANSISTOR,SI NPN <100V <100MA
2SC2458       TRANSISTOR,SI NPN <100V <300MA
2SC2462       TRANSISTOR,SI NPN <50V <100MA
2SC2463       TRANSISTOR,SI NPN <50V <100MA
2SC2468       TRANSISTOR,SI NPN UHF(<1GHZ) V(CC)<20V
2SC2469       TRANSISTOR,SI NPN UHF(<1GHZ) V(CC)<20V
2SC2482       TRANSISTOR,SI NPN <500V <300MA
2SC2498       TRANSISTOR,SI NPN MICROWAVE (<3GHZ) V(CC)<20V
2SC2499       TRANSISTOR,SI NPN MICROWAVE (<3GHZ) V(CC)<20V
2SC2500       TRANSISTOR,SI NPN <20V <3A
2SC2535       TRANSISTOR,SI NPN POWER <500V <10A <50W
2SC2543       TRANSISTOR,SI NPN <100V <100MA
2SC2544       TRANSISTOR,SI NPN <200V <100MA
2SC2545       TRANSISTOR,SI NPN <100V <100MA
2SC2546       TRANSISTOR,SI NPN <100V <100MA
2SC2547       TRANSISTOR,SI NPN <200V <100MA
2SC2552       TRANSISTOR,SI NPN POWER <500V <3A <50W
2SC2553       TRANSISTOR,SI NPN POWER <500V <10A <50W
2SC2555       TRANSISTOR,SI NPN POWER <500V <10A <100W
2SC2562       TRANSISTOR,SI NPN POWER <100V <10A <50W
2SC2570A      TRANSISTOR,SI NPN MICROWAVE (<3GHZ) V(CC)<20V
2SC2610       TRANSISTOR,SI NPN <500V <100MA
2SC2611       TRANSISTOR,SI NPN POWER <500V <1A <2W
2SC2612       TRANSISTOR,SI NPN POWER <500V <10A <50W
2SC2613       TRANSISTOR,SI NPN POWER <500V <10A <50W
2SC2618       TRANSISTOR,SI NPN <50V <1A
